reviewId,content,score,translated_text,clean_text
f9cdc4c5-1774-4050-b21d-ec2522f3e779,Trimaksih.. Sangat membantu sekali untuk (kontrol bulanan) daftar online gk lama nunggu antrean nyað,5,"Thank you... Very helpful for (monthly control) register online, don't wait long in line ð",thank helpful monthly control register online dont wait long line
5e211afb-5a80-4c7c-aaec-b724ba20d2c4,Jossssss,5,Jossssss,jossssss
70ef3aa4-a61d-4f2e-aff5-669c9d003c1f,"gak bisa menambah peserta baru, aplikasi ribet dipersulit",1,"Can't add new participants, the application is complicated and complicated",cant add new participant application complicated complicated
4b30bec0-6080-4908-857b-87f1f8266fd5,aplikasi gak jelas,1,application is not clear,application clear
b59176fe-53b0-4dbe-9334-73b08a6b3f70,aduhhh ini kenapa kode otp dari no.hp nya ga masuk masuk ya? udah pake 4 nomer..... apa ga ada opsi lain selain otp lewat pesan?,4,"Ouch, why isn't the OTP code from his cellphone number coming through? I've used 4 numbers..... is there no other option besides OTP via message?",ouch isnt otp code cellphone number coming ive used number option besides otp via message
52718ec4-3122-47f6-9f45-67497759b2d0,"Disuruh update, pas upadate ga bisa karena ga compatible, sampe sekarang ga bisa akses mobile JKN,,",1,"I was told to update, when I updated it I couldn't because it wasn't compatible, until now I can't access JKN mobile...",told update updated couldnt wasnt compatible cant access jkn mobile
06602dc6-5e39-4127-b923-91550c07b9c3,alhamdulillah membatu,5,thank God it's petrified,thank god petrified
68a9df01-4d04-42f3-8cf6-82cd0eb1b22a,gajelas mau daftar/buat akun ada kode referal itu buat apa si anjr,1,"It's unclear what the anjr is for when you want to register/create an account, there's a referral code",unclear anjr want registercreate account there referral code
5eeef839-b54e-495a-80b9-aca0e8c2c0b1,APLIKASI SAMPAH GA GUNA,1,THE GARBAGE APPLICATION IS USELESS,garbage application useless
593c9e08-3180-4056-ba68-44f9c0141b42,"Antri online. Tp sampai tujuan masih di suruh antri offline , trs gunanya apa antrian online????",2,"Queue online. But when you reach your destination you are still told to queue offline, so what's the point of queuing online????",queue online reach destination still told queue offline whats point queuing online
a1d09511-1e23-4126-a4c6-282f8040ecd7,sangat bagus bermanfaat dan memudahkan peserta BPJS kesehatan untuk membuat perubahan data mengikuti perubahan dokumen peserta. terima kasih jkn mobile.,5,"very useful and makes it easier for BPJS health participants to make data changes following changes to participant documents. Thank you, don't go mobile.",useful make easier bpjs health participant make data change following change participant document thank dont go mobile
af6798d0-fcb2-4e16-a9b8-b296fbfdc5f3,kode otp tidak dikirim,1,OTP code not sent,otp code sent
a8911433-6af4-4525-8fb5-e9c356771eb0,mantap,5,solid,solid
154704b7-15e1-4bad-99cb-982e45a83372,"Aplikasi nyusahin orang,,ngapain bikin aplikasi yg gak fungsi,,,apk sampah",1,"Applications are a nuisance to people, why make an application that doesn't work, a trash app",application nuisance people make application doesnt work trash app
c4c54a2b-12b3-4a7e-a8c1-5d77996aef6d,Akun saya tdk bisa diakses,4,My account can't be accessed,account cant accessed
7201d4dd-e9ef-4762-96fe-0cc9904502cc,Bermanfaat,5,Beneficial,beneficial
be929211-ccc8-416d-94cf-463029c8356e,"Belum pernah daftar sekalinya daftar no hp sudah di gunakan peserta lain, di coba pake nomer lainya begitu juga, di coba nomer lain lagi no verifikasinya tidak di ada masuk, mohon untuk di perbaikin lagi untuk aplikasinya.!",2,"I've never registered, but the cell phone number has already been used by another participant, tried using another number too, tried another number again, the verification number didn't come in, please fix the application again!",ive never registered cell phone number already used another participant tried using another number tried another number verification number didnt come please fix application
13676e2f-c093-4e8c-a41b-d263a8525914,oke,5,limit,limit
39925ce4-8899-49ad-9a39-498cc542f8ac,"Supaya bisa download app jkn mobile gimana y, jika tidak kompitable?",2,"How can I download the app if it's not mobile, if it's not compatible?",download app mobile compatible
694c8801-0cec-492b-9ab2-e1cedf2a4719,Ferivikasi wajah gagal terus,1,Facial verification keeps failing,facial verification keep failing
b7a7f22e-e1ba-4a2b-a9d8-0ff0bafd2d18,"Aplikasinya semakin buruk. Masa mau verivikasi wajah gk bisa terus, malah keluar dengan sendirinya",1,"The app is getting worse. When I want to verify my face, I can't continue, instead it comes out by itself",app getting worse want verify face cant continue instead come
c5068861-26e9-4249-850f-2642aeba9553,link administrasi yang di kirim Pandawa tidak bisa di buka gimana solusinya min,3,"The administration link sent by Pandawa can't be opened. What's the solution, min",administration link sent pandawa cant opened whats solution min
859833de-6479-47c6-95d3-06f3d5c37a66,saya daftar pas mau verifikasi no nya jadi beda,3,I registered when I wanted to verify the number so it was different,registered wanted verify number different
50fe3bfa-eab4-4182-bb36-de9eb6c95966,"mau daftar ga bisa bisa, udah verifikasi muka beberapa kali masih gagal terus",1,"I want to register, I can't, I've verified my face several times and it still continues to fail",want register cant ive verified face several time still continues fail
189afca6-d5ff-4b08-8d73-d5607d5a94e7,Mempermudah..,5,Makes it easier..,make easier
1233b610-58df-4ef1-aeda-f11128c01d14,"untuk mendaftar rujukan lagi kenapa yg tertera ada nya tanggal sebelum nya , dan tidak muncul untuk tanggal berikutnya , tolong dibenahin dong trimakasih",4,"To register for a referral again, why is it listed for the previous date, and it doesn't appear for the next date, please fix it, thank you",register referral listed previous date doesnt appear next date please fix thank
934d3c0c-1595-409e-b7af-f45224711df4,Pelayanan baik,5,Good service,good service
bf54d674-b7f3-403c-8dc1-03f93a601e59,"keren, good job",5,"keren, good job",keren good job
22668c97-b82f-4456-9158-288b2efac995,"Sangat membantu saya dalam antrian, diaman sebelumnya harusengantri berjam jam, sekarang sangat efektif",5,"It really helps me in queuing, whereas previously I had to queue for hours, now it's very effective",really help queuing whereas previously queue hour effective
c26feee7-62b8-40ea-bcde-1d589b2df9e8,"Ini knp sh jkn mau masuk aje sulit? Jls"" nik dan pasword bener tp ko nik salah trus? G ngerti sm aplikasinya dah? Malah mempersulit,",1,"Why is this so it's difficult to go in? Jls ""The number and password are correct but how come the number is wrong then? Don't you understand the application? It actually makes things more difficult,",difficult go jls number password correct come number wrong dont understand application actually make thing difficult
3da13eb7-b041-41cb-8d7e-c74f162b50b6,Gabisa verifikasi nomor hp,1,Can't verify cellphone number,cant verify cellphone number
c1a5f499-70c3-4c85-85d6-6b96a7b8857c,berapa kali daptar. enda ada jga no notifikasi pendaptaran di kirim ke no hp. sudah mau sepuluh kali. di coba. padahal sudah terdaptar di suruh daptar ulang lagi. aplikasi heng heng,1,"how many times to register? There is also a registration notification number sent to the cellphone number. I've wanted ten times. tried. Even though I had already registered, I was told to re-register again. heng heng app",many time register also registration notification number sent cellphone number ive wanted ten time tried even though already registered told reregister heng heng app
a9ec1f04-d56d-4fea-9611-bff4444c07f5,"saya dah berkali-kali terus coba daftar online,tapi gak bisa.Poli anda tidak ditemukan .itu terus katanya.hampit sebulan ini.Dah hampir mau berobat lagi ulang saya.Tapi mau daftar gak bisa.Ya,itu tadi,poli tidak di temukan terus katanya",1,"I've been trying to register online many times, but I can't. You can't find your policy. That's what they keep saying. It's been almost a month. I almost want to go for treatment again. But I can't register. Yes, that's it, the policy can't be found and it keeps saying.",ive trying register online many time cant cant find policy thats keep saying almost month almost want go treatment cant register yes thats policy cant found keep saying
bf645fb3-2607-4e78-9a6f-86f173dea505,"aplikasi gak jelas, udah auto debit tapi tagihan tetep muncul",1,"the application is not clear, it has auto debit but the bill still appears",application clear auto debit bill still appears
c7f1f646-ddb9-4459-9497-3432ea06fbba,"Cuman mau login doang eror mulu , tolong diperbaiki ð©ð©",1,"I just want to log in but it keeps getting errors, please fix it ð©ð©",want log keep getting error please fix
2f37ebbf-60e8-4dbe-8feb-d330fb094774,"verifikasi akun gagal trs. parah. gak guna. kita ini mbayar hlo. kenapa dipersulit??? gak sah minta maaf, jls gak nyaman. gak dimaafkan!! kesehatan itu penting!! hapus aja aplikasi gini. nyusain",1,"account verification failed. critical. it's useless. we're paying, hello. why is it so difficult??? It's not valid to apologize, it's just not comfortable. not forgiven!! health is important!! just delete this application. finish it",account verification failed critical useless paying hello difficult valid apologize comfortable forgiven health important delete application finish
1f7de218-811d-489e-8340-e6789ae0e1d9,Luar biasa,5,Extraordinary,extraordinary
31efb4d3-7007-46b8-8be6-391223ad7a8a,setelah menunggu 1 hari 26jamðð¤£ ahirnya bisa login juga...,4,after waiting 1 day 26 hoursðð¤£ finally able to log in...,waiting day hour finally able log
5e91b839-065d-4ec4-a2b9-ab7cdd5239b5,"Aplikasi ribet verifikasi wajah gak selesai""",1,"""Face verification complicated application doesn't complete""",face verification complicated application doesnt complete
c4c87dfc-cbd0-4cae-8f99-fb36c588b0e3,saya blom bisa masuk akun mobile jkn,5,I can't log in to my mobile account yet,cant log mobile account yet
7ecca356-9749-437a-888c-34e333636fb2,puas,5,damage,damage
7582a996-eba0-4df2-9961-757b10f59b5a,Sistem kurang sat set dan sering eror,1,The system is not fully set and often has errors,system fully set often error
33e818d7-faee-409d-81d3-379ef8fad5de,Verifikasi tidak keluar dinomor yang terdaftar itu kenapa mohon pemberitahuan nya,5,"Verification doesn't come out on the registered number, that's why you need notification",verification doesnt come registered number thats need notification
6181fe33-aa33-4e6a-b6ba-1a6ff21b57ed,"terimakasih Mobile JKN, sangat membantu, semoga di lapangan nya juga membantu",5,"Thank you Mobile JKN, very helpful, hopefully it will also help in the field",thank mobile jkn helpful hopefully also help field
ed77bf00-7853-48a6-b8ab-7fcdfb194587,sangat puas,5,very satisfied,satisfied
db4ac898-1364-4a2c-9b57-ee74027229dc,"Aneh masa verifikasi terus sbelumnya bisa diakses kemudian sekarang tdk bisa password SDH benar, captcha benar. Trus baru satu kali masuk masa udh dibilang gagal 3x. Saya mau daftar online utk rujukan JD ga bisa. Trus captcha suka aneh2 ga jelas harusnya jg dipersulit. Info aplikasi harusnya mudah di gunakan.",1,"It's strange that the verification period continues before it can be accessed, then now I can't get the SDH password correct, the captcha correct. Then, after only entering once, I was told I had failed 3 times. I want to register online for JD's reference, but I can't. Then captchas like strange things that are not clear should also be made more difficult. Application information should be easy to use.",strange verification period continues accessed cant get sdh password correct captcha correct entering told failed time want register online jds reference cant captchas like strange thing clear also made difficult application information easy use
c4e0733b-e27f-46d3-9400-27a5f2723263,Kartu Bpjs saya hilangUntung saja ada aplikasi ini mau daftar SKCK aja harus pake bpjs,5,"I lost my BPJS card. Fortunately, there is this application. If you want to register for SKCK, you have to use BPJS",lost bpjs card fortunately application want register skck use bpjs
